Stf;Pos.;MaterialP;Objektkurztext;Menge;ME;Werk;ZTP;Horiz;DMk;BeschArt;MArt;R;LOrt;ÄndNr;ArbPlatz;EKG;SchGut
3;1;500569286;Fussbodenbelag Altro Transflor Tungsten;    0,034;M2;86;SP;1;PD;F;ROH;1;88;73918;L7MOB3;W06;
3;1;500569286;Fussbodenbelag Altro Transflor Tungsten;    0,016;M2;86;SP;1;PD;F;ROH;1;88;73918;L7MOB3;W06;
3;1;500569286;Fussbodenbelag Altro Transflor Tungsten;    0,898;M2;86;SP;1;PD;F;ROH;1;88;73918;L7MOB3;W06;
3;1;500569286;Fussbodenbelag Altro Transflor Tungsten;    0,898;M2;86;SP;1;PD;F;ROH;1;88;73918;L7MOB3;W06;
3;1;500569286;Fussbodenbelag Altro Transflor Tungsten;    0,031;M2;86;SP;1;PD;F;ROH;1;88;73918;L7MOB3;W06;
3;9;500566104;Deckel kpl.Innenanhebestelle;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W05;
3;10;500565972;Riegel kpl. Innenanhebestelle;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W05;
3;11;500566109;Dichtungsscheibe;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W10;
3;12;500566107;Zentrierring f.Innenanhebestelle;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W05;
3;13;500566108;Schraube f.Innenanhebestelle;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W05;
3;14;500334507;Sicherungsring 20x1,2 DIN471-A2;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W02;
3;15;500022713;Scheibe 20 ISO7089-300HV-A2;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W09;
3;16;500542184;Zellschaumband 8x2 AMCO AM M162;    0,800;M;86;SP;1;PD;F;ROH;1;88;W-FIN001;L7MOB3;W02;
3;1;500420023;Epoxy Kleber Scotch SW 7260 FC NS;    0,000;KG;86;SP;1;PD;F;ROH;1;88;70887;L7MOB3;W09;
3;1;700044595;Teroson SB 60 HO10,5Kg;4,000;KG;86;SP;1;PD;F;ROH;1;88;62914;L7MOB3;W09;
3;19;78000232S;Fugenmasse NORAPLAN 4881HEMATITE;1,200;L;86;SP;1;PD;F;ROH;1;88;74380;L7MOB3;W09;
3;1;500036716;Montagepaste Klüber 46MR401;    0,000;KG;86;SP;1;PD;F;ROH;1;88;75134;L7MOB3;W09;
3;1;500564230;Sitzbefestigungsprofil 2 SM li.;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W06;
3;2;500562986;Sockelrundung SM re.;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W05;
3;3;500564001;Fussboden Abschlussklotz 2;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W09;
3;4;500548989;Fussboden Abschlussklotz;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W06;
3;5;500552059;Beilage Bl 1x30x38 mit Lasche;10;ST;86;SP;1;PD;F;ROH;;88;73918;L7MOB3;W09;X
3;6;500523834;Sicherungsschr.M10x30 Verbus-Ripp-100;13;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;L7MOB3;W09;X
3;7;700015260;Blechschr.ST4,2x13-C-H ISO7050-A2-70;7;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;L7MOB3;W09;X
3;11;500340296;Loctite 243 Schraubensicherung;    0,013;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001;L7MOB3;W09;
3;1;500538717;Klebstoff SikaForce-7818 L7 Harz+Härter;    0,000;KG;86;SP;1;PD;F;ROH;1;88;71219;L7MOB3;W09;
3;4;500050017;Sika Aktivator 100;    0,000;KG;86;SP;1;PD;F;ROH;1;88;71219;L7MOB3;W09;
3;1;500546972;Klebstoff Teroson MS 9399 grau 2x200ml;    0,000;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;L7MOB3;W09;
3;1;500555913;Sitzbefestigungsprofil SM re.;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W06;
3;2;500562985;Sockelrundung SM li.;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W05;
3;3;500564001;Fussboden Abschlussklotz 2;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W09;
3;4;500548989;Fussboden Abschlussklotz;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W06;
3;5;500552059;Beilage Bl 1x30x38 mit Lasche;7;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W09;X
3;6;500523834;Sicherungsschr.M10x30 Verbus-Ripp-100;13;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;L7MOB3;W09;X
3;7;700015260;Blechschr.ST4,2x13-C-H ISO7050-A2-70;10;ST;86;SP;1;ND;F;ROH;;88;73918;L7MOB3;W09;X
3;11;500340296;Loctite 243 Schraubensicherung;    0,013;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001;L7MOB3;W09;
3;1;500538717;Klebstoff SikaForce-7818 L7 Harz+Härter;    0,000;KG;86;SP;1;PD;F;ROH;1;88;71219;L7MOB3;W09;
3;4;500050017;Sika Aktivator 100;    0,000;KG;86;SP;1;PD;F;ROH;1;88;71219;L7MOB3;W09;
3;1;500546972;Klebstoff Teroson MS 9399 grau 2x200ml;    0,000;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;L7MOB3;W09;
3;1;500564209;Sitzbefestigungsprofil 2 SM re.;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W06;
3;2;500562985;Sockelrundung SM li.;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W05;
3;3;500564001;Fussboden Abschlussklotz 2;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W09;
3;4;500548989;Fussboden Abschlussklotz;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W06;
3;5;500552059;Beilage Bl 1x30x38 mit Lasche;10;ST;86;SP;1;PD;F;ROH;;88;73918;L7MOB3;W09;X
3;6;500523834;Sicherungsschr.M10x30 Verbus-Ripp-100;13;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;L7MOB3;W09;X
3;7;700015260;Blechschr.ST4,2x13-C-H ISO7050-A2-70;7;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;L7MOB3;W09;X
3;11;500340296;Loctite 243 Schraubensicherung;    0,013;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001;L7MOB3;W09;
3;1;500538717;Klebstoff SikaForce-7818 L7 Harz+Härter;    0,000;KG;86;SP;1;PD;F;ROH;1;88;71219;L7MOB3;W09;
3;4;500050017;Sika Aktivator 100;    0,000;KG;86;SP;1;PD;F;ROH;1;88;71219;L7MOB3;W09;
3;1;500546972;Klebstoff Teroson MS 9399 grau 2x200ml;    0,000;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;L7MOB3;W09;
3;1;500555912;Sitzbefestigungsprofil SM li.;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W06;
3;2;500562986;Sockelrundung SM re.;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W05;
3;3;500564001;Fussboden Abschlussklotz 2;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W09;
3;4;500548989;Fussboden Abschlussklotz;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;L7MOB3;W06;
3;5;500552059;Beilage Bl 1x30x38 mit Lasche;10;ST;86;SP;1;PD;F;ROH;;88;73918;L7MOB3;W09;X
3;6;500523834;Sicherungsschr.M10x30 Verbus-Ripp-100;13;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;L7MOB3;W09;X
3;7;700015260;Blechschr.ST4,2x13-C-H ISO7050-A2-70;7;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;L7MOB3;W09;X
3;11;500340296;Loctite 243 Schraubensicherung;    0,013;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001;L7MOB3;W09;
3;1;500538717;Klebstoff SikaForce-7818 L7 Harz+Härter;    0,000;KG;86;SP;1;PD;F;ROH;1;88;71219;L7MOB3;W09;
3;4;500050017;Sika Aktivator 100;    0,000;KG;86;SP;1;PD;F;ROH;1;88;71219;L7MOB3;W09;
3;1;500546972;Klebstoff Teroson MS 9399 grau 2x200ml;    0,000;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;L7MOB3;W09;
3;1;500567292;Kit Isolierung Seitenwand SM2 6;1;ST;86;SP;1;PD;F;HALB;;88;73202;L7MOB3;W06;
3;1;500421553;Klebstoff Terostat MS 935 schwarz;2,000;KG;86;SP;1;PD;F;ROH;1;88;70887;L7MOB3;W09;
2;3;540817SM2;Anbau Handklapprampe;1;ST;86;SP;300;PD;E;HALB;1;15;W-FIN001M;INV;;
3;1;500554973;Handklapprampe SM;2;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;L7MOB3;W01;
3;1;500546972;Klebstoff Teroson MS 9399 grau 2x200ml;    0,000;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;L7MOB3;W09;
3;1;500538717;Klebstoff SikaForce-7818 L7 Harz+Härter;2,500;KG;86;SP;1;PD;F;ROH;1;88;71219;L7MOB3;W09;
3;4;500050017;Sika Aktivator 100;    0,130;KG;86;SP;1;PD;F;ROH;1;88;71219;L7MOB3;W09;
3;1;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;2,600;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;L7MOB3;W09;
3;2;500546975;Klebstoff SikaBooster-20 S Hobb.23l;    0,052;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;L7MOB3;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,160;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;L7MOB3;W09;
3;11;500340296;Loctite 243 Schraubensicherung;    0,004;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001;L7MOB3;W09;
3;14;78000232S;Fugenmasse NORAPLAN 4881HEMATITE;    0,600;L;86;SP;1;PD;F;ROH;1;88;74380;L7MOB3;W09;
3;1;500546976;Klebstoff Sikaflex-268 PowerCure schwarz;1,300;KG;86;SP;1;PD;F;ROH;1;48;74287;L7MOB3;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,080;KG;86;SP;1;PD;F;ROH;1;88;74287;L7MOB3;W09;
2;5;540608SM2;Anbau Entwässerung Dach SM;1;ST;86;SP;300;PD;E;HALB;1;15;74008;INV;;
3;1;500562021;Dachentwässerungsschlauch 2740 SM;4;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;L7MOB3;W05;
3;2;500562023;Abflussgitter Dach kpl;4;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;L7MOB3;W05;
3;3;500547874;Kabelbinder m. Spreizanker T50ROSSFT6.5;16;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;L7MOB3;W09;X
3;4;700043644;Schlauchschelle A-30-45x9-C6 DIN3017-W3;4;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;L7MOB3;W11;
3;5;500388615;Pastensockel PMB5-BK 151-02255;8;ST;86;SP;1;ND;F;ROH;;88;W-FIN001M;L7MOB3;W12;X
3;6;500332954;Kabelbinder 3,5x190 PA6.6 schwarz;8;ST;86;SP;1;ND;F;ROH;;88;W-FIN001M;L7MOB3;W12;X
3;1;500421553;Klebstoff Terostat MS 935 schwarz;    0,000;KG;86;SP;1;PD;F;ROH;1;88;70887;L7MOB3;W09;
3;1;500098888;Plexus MA 420-2K-MMA;    0,000;KG;86;SP;1;PD;F;ROH;1;88;70887;L7MOB3;W09;
1;5;500542552;Farbe 208S SM2;1;ST;86;SP;1;PD;E;HALB;1;15;W-FIN001;;;
2;1;544548SM2;Layout Türrahmen SM;1;ST;86;SP;300;PD;E;HALB;1;15;71911;INV;;
3;1;500545997;Türrahmen oben;1;ST;86;SP;1;PD;F;ROH;;88;73274;L7MOB3;W06;
3;2;500578770;Tuerrahmen li.      PRK;1;ST;86;SP;1;PD;F;HALB;;88;74329;L7MOB3;W06;
3;3;500541893;Tuerrahmen re.;1;ST;86;SP;1;PD;F;ROH;;88;73274;L7MOB3;W06;
3;4;500545998;Winkel Türrahmen;2;ST;86;SP;1;PD;F;ROH;;88;73274;L7MOB3;W06;
3;1;500420023;Epoxy Kleber Scotch SW 7260 FC NS;    0,000;KG;86;SP;1;PD;F;ROH;1;88;70887;L7MOB3;W09;
3;1;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;6,500;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;L7MOB3;W09;
3;2;500546975;Klebstoff SikaBooster-20 S Hobb.23l;    0,130;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;L7MOB3;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,400;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;L7MOB3;W09;
3;1;500546976;Klebstoff Sikaflex-268 PowerCure schwarz;2,600;KG;86;SP;1;PD;F;ROH;1;48;74287;L7MOB3;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,160;KG;86;SP;1;PD;F;ROH;1;88;74287;L7MOB3;W09;
3;1;500545997;Türrahmen oben;1;ST;86;SP;1;PD;F;ROH;;88;73274;L7MOB3;W06;
3;2;500578770;Tuerrahmen li.      PRK;1;ST;86;SP;1;PD;F;HALB;;88;74329;L7MOB3;W06;
3;3;500541893;Tuerrahmen re.;1;ST;86;SP;1;PD;F;ROH;;88;73274;L7MOB3;W06;
3;4;500545998;Winkel Türrahmen;2;ST;86;SP;1;PD;F;ROH;;88;73274;L7MOB3;W06;
3;1;500420023;Epoxy Kleber Scotch SW 7260 FC NS;    0,000;KG;86;SP;1;PD;F;ROH;1;88;70887;L7MOB3;W09;
3;1;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;6,500;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;L7MOB3;W09;
3;2;500546975;Klebstoff SikaBooster-20 S Hobb.23l;    0,130;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;L7MOB3;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,400;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;L7MOB3;W09;
3;1;500546976;Klebstoff Sikaflex-268 PowerCure schwarz;2,600;KG;86;SP;1;PD;F;ROH;1;48;74287;L7MOB3;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,160;KG;86;SP;1;PD;F;ROH;1;88;74287;L7MOB3;W09;
2;2;540603SM2;Layout Fenster SM2;1;ST;86;SP;300;PD;E;HALB;1;15;W-FIN001M;INV;;
3;1;500541889;Seitenscheibe 2 SM;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;L7MOB3;W06;
3;1;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;2,600;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;L7MOB3;W09;
3;2;500546975;Klebstoff SikaBooster-20 S Hobb.23l;    0,052;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;L7MOB3;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,160;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;L7MOB3;W09;
3;1;500546976;Klebstoff Sikaflex-268 PowerCure schwarz;    0,000;KG;86;SP;1;PD;F;ROH;1;48;74287;L7MOB3;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,000;KG;86;SP;1;PD;F;ROH;1;88;74287;L7MOB3;W09;
3;2;500999005;n.a.;1;ST;86;SP;100;PD;E;HALB;;;W-FIN001;L7MOB3;;X
3;1;500578773;Seitenscheibe 1 SM       PRK;1;ST;86;SP;1;PD;F;HALB;;88;74329;L7MOB3;W06;
3;1;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;2,600;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;L7MOB3;W09;
3;2;500546975;Klebstoff SikaBooster-20 S Hobb.23l;    0,052;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;L7MOB3;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,160;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;L7MOB3;W09;
3;1;500546976;Klebstoff Sikaflex-268 PowerCure schwarz;    0,000;KG;86;SP;1;PD;F;ROH;1;48;74287;L7MOB3;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,000;KG;86;SP;1;PD;F;ROH;1;88;74287;L7MOB3;W09;
3;1;500541889;Seitenscheibe 2 SM;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;L7MOB3;W06;
3;1;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;2,600;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;L7MOB3;W09;
3;2;500546975;Klebstoff SikaBooster-20 S Hobb.23l;    0,052;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;L7MOB3;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,160;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;L7MOB3;W09;
3;1;500546976;Klebstoff Sikaflex-268 PowerCure schwarz;    0,000;KG;86;SP;1;PD;F;ROH;1;48;74287;L7MOB3;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,000;KG;86;SP;1;PD;F;ROH;1;88;74287;L7MOB3;W09;
3;5;500999005;n.a.;1;ST;86;SP;100;PD;E;HALB;;;W-FIN001;L7MOB3;;X
3;1;500578773;Seitenscheibe 1 SM       PRK;1;ST;86;SP;1;PD;F;HALB;;88;74329;L7MOB3;W06;
3;1;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;2,600;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;L7MOB3;W09;
3;2;500546975;Klebstoff SikaBooster-20 S Hobb.23l;    0,052;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;L7MOB3;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,160;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;L7MOB3;W09;
3;1;500546976;Klebstoff Sikaflex-268 PowerCure schwarz;    0,000;KG;86;SP;1;PD;F;ROH;1;48;74287;L7MOB3;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,000;KG;86;SP;1;PD;F;ROH;1;88;74287;L7MOB3;W09;
3;7;500999005;n.a.;1;ST;86;SP;100;PD;E;HALB;;;W-FIN001;L7MOB3;;X
3;8;500999005;n.a.;1;ST;86;SP;100;PD;E;HALB;;;W-FIN001;L7MOB3;;X
3;9;500999005;n.a.;1;ST;86;SP;100;PD;E;HALB;;;W-FIN001;L7MOB3;;X
3;10;500999005;n.a.;1;ST;86;SP;100;PD;E;HALB;;;W-FIN001;L7MOB3;;X
3;11;500999005;n.a.;1;ST;86;SP;100;PD;E;HALB;;;W-FIN001;L7MOB3;;X
3;12;500999005;n.a.;1;ST;86;SP;100;PD;E;HALB;;;W-FIN001;L7MOB3;;X
3;13;500999005;n.a.;1;ST;86;SP;100;PD;E;HALB;;;W-FIN001;L7MOB3;;X
3;14;500999005;n.a.;1;ST;86;SP;100;PD;E;HALB;;;W-FIN001;L7MOB3;;X
3;15;500999005;n.a.;1;ST;86;SP;100;PD;E;HALB;;;W-FIN001;L7MOB3;;X
3;16;500999005;n.a.;1;ST;86;SP;100;PD;E;HALB;;;W-FIN001;L7MOB3;;X
2;3;540602SM2;Anbau Aussenverkleidung SM;1;ST;86;SP;300;PD;E;HALB;1;15;W-FIN001M;INV;;
3;1;500569281;Aussenverkleidung Saeule 4 li.lack;2;ST;86;SP;1;PD;F;ROH;;88;73470;L7MOB3;W05;
3;2;500569278;Aussenverkleidung Saeule 4 re.lack;2;ST;86;SP;1;PD;F;ROH;;88;73470;L7MOB3;W05;
3;3;500569254;Aussenverkleidung Saeule 5 re. lack;2;ST;86;SP;1;PD;F;ROH;;88;73470;L7MOB3;W05;
3;4;500569260;Aussenverkleidung oben 3 li. lack;2;ST;86;SP;1;PD;F;ROH;;88;73470;L7MOB3;W05;
3;5;500578755;Aussenverkleidung oben 3 re.Lack     PRK;2;ST;86;SP;1;PD;F;HALB;;88;74329;L7MOB3;W05;
3;6;500569257;Aussenverkleidung oben 4 lack;2;ST;86;SP;1;PD;F;ROH;;88;73470;L7MOB3;W05;
3;7;500569263;Aussenverkleidung unten 3 li. lack;2;ST;86;SP;1;PD;F;ROH;;88;73470;L7MOB3;W05;
3;8;500569250;Aussenverkleidung unten 3 re. lack;2;ST;86;SP;1;PD;F;ROH;;88;73470;L7MOB3;W05;
3;1;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;13,000;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;L7MOB3;W09;
3;2;500546975;Klebstoff SikaBooster-20 S Hobb.23l;    0,260;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;L7MOB3;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,800;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;L7MOB3;W09;
3;1;500546973;Klebstoff Sikaflex-268 schwarz 600ml;9,100;KG;86;SP;1;PD;F;ROH;1;48;W-VIE001M;L7MOB3;W09;
3;3;500050017;Sika Aktivator 100;    0,350;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;L7MOB3;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,560;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;L7MOB3;W09;
3;13;500569356;Aussenverkleidung Saeule 5 li.lack;2;ST;86;SP;1;PD;F;ROH;;88;73470;L7MOB3;W05;
3;14;500570829;Erdband 16mm² 255/6,5/10,5          P016;8;ST;86;SP;1;PD;F;ROH;;88;73570;L7MOB3;W11;X
3;15;500570829;Erdband 16mm² 255/6,5/10,5          P016;12;ST;86;SP;1;PD;F;ROH;;88;74212;L7MOB3;W11;X
3;16;500422776;Erdband 16mm² 135/6,5/6,5           P011;4;ST;86;SP;1;PD;F;ROH;;88;73570;L7MOB3;W11;
3;1;500546976;Klebstoff Sikaflex-268 PowerCure schwarz;14,300;KG;86;SP;1;PD;F;ROH;1;48;74287;L7MOB3;W09;
3;4;500539443;Haftvermittler Sika Primer-207;    0,880;KG;86;SP;1;PD;F;ROH;1;88;74287;L7MOB3;W09;
3;1;500552942;E-Cupal Unterlegscheibe M6;12;ST;86;SP;1;PD;F;ROH;;88;W-VIE001M;L7MOB3;W09;X
3;2;815001308;Sperrkantscheibe SKS-6-NrFSt;24;ST;86;SP;1;ND;F;ROH;;88;W-VIE001M;L7MOB3;W09;X
3;3;500182243;Sechskantschraube M 6x20 ISO 4017-A4-80;12;ST;86;SP;1;ND;F;ROH;;88;75001;L7MOB3;W09;X
3;4;650010410;Sechskantm.M6 ISO4032-A4-80;12;ST;86;SP;1;ND;F;ROH;;88;74611;L7MOB3;W09;X
3;952;67000067S;Kontaktfett Contactal HPG;    0,012;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001M;L7MOB3;W15;
3;1;650010410;Sechskantm.M6 ISO4032-A4-80;4;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;L7MOB3;W09;X
3;2;815001308;Sperrkantscheibe SKS-6-NrFSt;8;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;L7MOB3;W09;X
3;3;500418902;Sechskantschr.M6x16 ISO4017-A4-70;4;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;L7MOB3;W09;X
3;951;500464328;Kontaktfett P1 AL/CU Verbindungen 91120;    0,004;KG;86;SP;1;PD;F;ROH;1;88;74611;L7MOB3;W02;
3;1;500331676;Sechskantschr.M10x25 ISO4017-A4-80;2;ST;86;SP;1;ND;F;ROH;;88;73570;L7MOB3;W09;X
3;2;500251371;Sperrkantscheibe SKZ-10-NrFSt;2;ST;86;SP;1;ND;F;ROH;;88;73570;L7MOB3;W09;X
3;3;500475243;Halteklammer M10   9911440129 Nosta;2;ST;86;SP;1;PD;F;ROH;;88;73570;L7MOB3;W05;X
3;4;500475242;Rhombus-Mutter für T-Nuten 9923786106;2;ST;86;SP;1;ND;F;ROH;;88;73570;L7MOB3;W09;X
3;951;500464328;Kontaktfett P1 AL/CU Verbindungen 91120;    0,002;KG;86;SP;1;PD;F;ROH;1;88;73570;L7MOB3;W02;
3;1;500552942;E-Cupal Unterlegscheibe M6;12;ST;86;SP;1;PD;F;ROH;;88;73570;L7MOB3;W09;X
3;2;815001308;Sperrkantscheibe SKS-6-NrFSt;24;ST;86;SP;1;ND;F;ROH;;88;73570;L7MOB3;W09;X
3;3;700014162;Sechskantschr.M6x16 ISO4017-A2-70;12;ST;86;SP;1;ND;F;ROH;;88;73570;L7MOB3;W09;X
3;4;700019595;Sechskantm.M6 ISO4032-A2-70;12;ST;86;SP;1;ND;F;ROH;;88;73570;L7MOB3;W09;X
3;952;67000067S;Kontaktfett Contactal HPG;    0,012;KG;86;SP;1;PD;F;ROH;1;88;73570;L7MOB3;W15;
3;1;500546937;Scheibe 6 ISO7094-100HV-A4;12;ST;86;SP;1;PD;F;ROH;;88;74611;L7MOB3;W09;X
3;2;815001308;Sperrkantscheibe SKS-6-NrFSt;12;ST;86;SP;1;ND;F;ROH;;88;73570;L7MOB3;W09;X
3;3;700019595;Sechskantm.M6 ISO4032-A2-70;12;ST;86;SP;1;ND;F;ROH;;88;73570;L7MOB3;W09;X
3;951;500464328;Kontaktfett P1 AL/CU Verbindungen 91120;    0,012;KG;86;SP;1;PD;F;ROH;1;88;73570;L7MOB3;W02;
2;4;540606SM2;Anbau Rammleiste SM;1;ST;86;SP;300;PD;E;HALB;1;15;73475;INV;;
3;1;500553475;Rammleiste SM;2;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;L7MOB3;W01;
3;2;500357939;Zylinderschr.M10x40 ISO4762 A4-80;16;ST;86;SP;1;ND;F;ROH;;88;W-FIN001M;L7MOB3;W09;X
3;3;812019226;Sperrkantscheibe SKM-10 TN096350 NrFSt;16;ST;86;SP;1;ND;F;ROH;;88;W-FIN001M;L7MOB3;W09;X
3;11;500340296;Loctite 243 Schraubensicherung;    0,016;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001;L7MOB3;W09;
3;1;500421553;Klebstoff Terostat MS 935 schwarz;    0,000;KG;86;SP;1;PD;F;ROH;1;88;70887;L7MOB3;W09;
2;5;567565SM2;Kaltfügeteile SM2;1;ST;86;SP;200;PD;E;HALB;1;15;W-FIN001M;INV;;
3;1;500462808;Blindnietm.M8 34398080625:Böllhoff;32;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;VO90;W09;X
3;2;500435445;Erdungsanschl.M8 81965 für Stahl;4;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;VO90;W02;
3;3;500425088;Blindnietm.M8 23326080045:Böllhoff;116;ST;86;SP;1;ND;F;ROH;;88;W-FIN001;VO90;W09;X
3;4;500493308;Blindnietm.M8 23326080060:Böllhoff;12;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;VO90;W09;X
3;5;500453113;Blindnietm.M10 34366100030:Böllhoff;48;ST;86;SP;1;PD;F;ROH;;88;W-FIN001;VO90;W09;X
3;6;500462807;Blindnietm.M6 34398060629:Böllhoff;12;ST;86;SP;1;ND;F;ROH;;88;74893;VO90;W09;X
3;1;500468209;Klebstoff Loctite 276;    0,090;KG;86;SP;1;PD;F;ROH;1;88;66009;VO90;W09;
3;1;500553878;1/1/49;    0,000;KG;86;SP;1;PD;F;ROH;1;88;W-VIE001;VO90;W09;
